거래소코드,label,pred,proba1,회사명,회계년도
025560,0.0,0.0,0.09540065970496106,미래산업(주),2012/12
025620,0.0,0.0,0.1981576631751885,제이준코스메틱(주),2012/12
025750,1.0,0.0,0.3969847267685566,(주)한솔홈데코,2012/12
025820,0.0,0.0,0.3095607051704088,이구산업(주),2012/12
025850,0.0,0.0,0.36337508791768,한화화인케미칼(주),2012/12
025860,1.0,1.0,0.5927468980117429,남해화학(주),2012/12
025870,1.0,1.0,0.5318067622865622,신라에스지(주),2012/12
025880,0.0,0.0,0.35116929873836294,(주)케이씨피드,2014/12
025890,1.0,0.0,0.27222343589539344,한국주강(주),2013/12
025900,0.0,0.0,0.3279696987553776,동화기업(주),2012/12
025950,1.0,0.0,0.38885780404135417,동신건설(주),2019/12
025980,0.0,0.0,0.252415109774119,(주)아난티,2012/12
026040,0.0,1.0,0.5323028070315047,(주)제이에스티나,2017/12
026150,0.0,0.0,0.4536804496309586,(주)특수건설,2012/12
026180,0.0,0.0,0.3351698522995176,현대정보기술(주),2012/12
026260,0.0,0.0,0.040171592909459854,(주)위너지스,2012/12
026910,1.0,1.0,0.5118268669315722,광진실업(주),2013/12
027040,0.0,0.0,0.41116755877431144,서울전자통신(주),2012/12
027050,0.0,0.0,0.43378048585732365,(주)코리아나화장품,2012/12
027390,0.0,0.0,0.27899544475949967,(주)한화갤러리아타임월드,2016/12
027580,0.0,0.0,0.39423039900895174,(주)상보,2014/12
027710,1.0,0.0,0.4846419662564693,(주)팜스토리,2013/12
027740,0.0,0.0,0.32554481242784966,(주)마니커,2012/12
027970,0.0,0.0,0.24163037717954916,한국제지(주),2012/12
028040,0.0,0.0,0.042150002790173315,(주)미래SCI,2012/12
028260,0.0,0.0,0.42751440246695066,삼성물산(주),2015/12
028300,0.0,0.0,0.2785517597307004,에이치엘비(주),2012/12
028670,0.0,0.0,0.2832851049008702,팬오션(주),2012/12
029480,0.0,0.0,0.20016184061267894,(주)광무,2012/12
030200,1.0,1.0,0.596378724462104,(주)케이티,2014/12
030270,1.0,0.0,0.3128190651995685,(주)에스마크,2012/12
030350,1.0,0.0,0.18398258818431149,(주)드래곤플라이,2013/12
030720,0.0,1.0,0.5621910742442995,동원수산(주),2012/12
030790,0.0,0.0,0.33890452235751867,비케이탑스(주),2012/12
031310,1.0,1.0,0.559200186068167,(주)아이즈비전,2012/12
031330,1.0,1.0,0.5947268958535208,(주)에스에이엠티,2014/12
031390,1.0,0.0,0.31884180477760254,(주)녹십자셀,2013/12
031510,1.0,0.0,0.38213295963748917,(주)오스템,2014/12
031820,0.0,1.0,0.602064604273898,(주)콤텍시스템,2013/12
031860,0.0,0.0,0.2019631118614777,에스유홀딩스(주),2013/12
032040,0.0,0.0,0.2558300018761762,(주)씨앤에스자산관리,2014/12
032080,1.0,0.0,0.44550681037546835,(주)아즈텍더블유비이,2013/12
032280,1.0,0.0,0.4409886734853284,(주)삼일,2015/12
032350,0.0,0.0,0.1775330254722464,롯데관광개발(주),2019/12
032420,0.0,0.0,0.12710203018604094,(주)터보테크,2012/12
032500,0.0,0.0,0.29744178815260036,(주)케이엠더블유,2014/12
032540,1.0,0.0,0.37784727595121415,티제이미디어(주),2014/12
032580,0.0,0.0,0.47626350147724233,(주)피델릭스,2015/12
032640,1.0,1.0,0.6580746261716098,(주)엘지유플러스,2012/12
032680,1.0,1.0,0.504294130848554,(주)소프트센,2015/12
032790,0.0,0.0,0.24621575438306262,(주)엠젠솔루션,2012/12
032820,0.0,0.0,0.20308959852494576,(주)우리기술,2012/12
032850,1.0,0.0,0.316191820036319,(주)비트컴퓨터,2018/12
032860,0.0,0.0,0.37155768058278005,더라미(주),2012/12
032940,0.0,0.0,0.2841087770640689,(주)원익,2012/12
032960,1.0,0.0,0.4484151987553737,(주)동일기연,2018/12
032980,0.0,0.0,0.2065978792755582,바이온(주),2017/12
033050,0.0,0.0,0.20092292604180045,제이엠아이(주),2012/12
033100,0.0,0.0,0.3343768549365391,제룡전기(주),2016/12
033110,1.0,0.0,0.2928182189931955,(주)코너스톤네트웍스,2012/12
033170,1.0,0.0,0.365289849385031,시그네틱스(주),2014/12
033180,0.0,0.0,0.3010260662554695,(주)케이에이치필룩스,2018/12
033230,1.0,1.0,0.5011224259597206,(주)인성정보,2015/12
033240,0.0,0.0,0.44214936325442405,자화전자(주),2018/12
033290,0.0,0.0,0.2481192346828262,코웰패션(주),2013/12
033310,0.0,0.0,0.31088456842683027,(주)엠투엔,2019/12
033320,1.0,1.0,0.635499095213777,제이씨현시스템(주),2012/12
033340,1.0,1.0,0.6212510131033264,(주)좋은사람들,2013/12
033430,0.0,0.0,0.16121808637910226,디에스티(주),2012/12
033500,0.0,0.0,0.2431718777677474,(주)동성화인텍,2017/12
033530,0.0,0.0,0.36907578317934736,세종공업(주),2017/12
033540,0.0,1.0,0.5852936539258811,(주)파라텍,2018/12
033560,0.0,0.0,0.18805497976272692,(주)블루콤,2019/12
033600,0.0,0.0,0.28653733644160584,럭슬(주),2012/12
033640,0.0,0.0,0.3401088950800148,(주)네패스,2013/12
033790,0.0,0.0,0.2982880536706906,(주)스카이문스테크놀로지,2012/12
033920,0.0,0.0,0.29815470364552454,(주)무학,2018/12
034020,1.0,1.0,0.5569649315919787,두산에너빌리티(주),2015/12
034120,1.0,0.0,0.43659185840668724,(주)에스비에스,2014/12
034220,0.0,0.0,0.23587783379407573,엘지디스플레이(주),2019/12
034230,0.0,0.0,0.30055489123622275,(주)파라다이스,2017/12
034300,1.0,0.0,0.10849098284292008,신세계건설(주),2013/12
034940,0.0,0.0,0.33963010126714416,조아제약(주),2014/12
035290,0.0,0.0,0.3191398024493262,(주)골드앤에스,2012/12
035460,1.0,0.0,0.49088933428740056,(주)기산텔레콤,2012/12
035480,0.0,0.0,0.18968407072157328,(주)제이테크놀로지,2012/12
035610,0.0,0.0,0.380895238502107,(주)솔본,2012/12
035620,0.0,0.0,0.115763477440501,(주)바른손이앤에이,2013/12
035810,1.0,0.0,0.43149928975668606,(주)이지홀딩스,2013/12
035890,1.0,0.0,0.47263938687456497,(주)서희건설,2012/12
035900,1.0,0.0,0.2692002432701326,(주)제이와이피엔터테인먼트,2013/12
036000,0.0,0.0,0.31210633376246805,(주)예림당,2019/12
036010,1.0,0.0,0.337921279011045,아비코전자(주),2012/12
036030,1.0,1.0,0.5688740782927669,(주)케이티알파,2012/12
036090,0.0,0.0,0.2538368750829554,(주)위지트,2019/12
036170,1.0,0.0,0.44071543261643686,(주)클라우드에어,2012/12
036180,1.0,0.0,0.32545241742709,지더블유바이텍(주),2012/12
036210,0.0,0.0,0.2324536255925446,태산엘시디(주),2012/12
036220,0.0,0.0,0.42604711246126364,(주)인포피아,2012/12
036260,0.0,0.0,0.331927470654029,(주)이매진아시아,2012/12
036490,1.0,0.0,0.36109697422240106,에스케이 머티리얼즈(주),2013/12
036500,0.0,0.0,0.3509622551181756,(주)에스에스컴텍,2014/12
036540,1.0,0.0,0.24898457381894148,(주)에스에프에이반도체,2013/12
036580,1.0,0.0,0.4746398599372996,(주)팜스코,2013/12
036620,0.0,0.0,0.22107034551879973,감성코퍼레이션(주),2012/12
036630,0.0,0.0,0.4060755522739522,세종텔레콤(주),2012/12
036710,1.0,0.0,0.26719194268697677,(주)심텍홀딩스,2013/12
036930,0.0,0.0,0.07500706363079479,주성엔지니어링(주),2012/12
037230,0.0,1.0,0.5536477293049906,(주)한국팩키지,2012/12
037270,0.0,0.0,0.19480203481384303,(주)와이지플러스,2014/12
037340,0.0,0.0,0.3124778865715642,(주)씨엘인터내셔널,2013/12
037370,1.0,1.0,0.5276020552129361,(주)이지,2012/12
037400,1.0,0.0,0.4127733024428436,우리엔터프라이즈(주),2014/12
037460,1.0,0.0,0.29838053936478115,삼지전자(주),2014/12
037950,0.0,0.0,0.02088160131834607,엘컴텍(주),2012/12
038060,0.0,0.0,0.43574836740133766,(주)루멘스,2017/12
038110,0.0,0.0,0.4103554542605513,에코플라스틱(주),2017/12
038290,1.0,0.0,0.3353028478792953,(주)마크로젠,2019/12
038340,0.0,0.0,0.3984886195157342,(주)무궁화인포메이션테크놀로지,2012/12
038500,0.0,0.0,0.29954307471582414,(주)삼표시멘트,2012/12
038530,0.0,0.0,0.12085724490210312,(주)케이바이오컴퍼니,2013/12
038620,0.0,0.0,0.11343635458848947,위즈코프(주),2012/12
038680,0.0,1.0,0.5744014408385113,에스넷시스템(주),2015/12
038880,0.0,0.0,0.05087782178849708,(주)아이에이,2012/12
038950,0.0,0.0,0.43303117225217913,(주)파인디지털,2015/12
039010,1.0,0.0,0.46295507501386235,현대에이치티(주),2013/12
039020,0.0,0.0,0.3293069325835011,(주)이건홀딩스,2012/12
039130,0.0,0.0,0.33379739830436295,(주)하나투어,2019/12
039200,0.0,0.0,0.29979942581523095,(주)오스코텍,2012/12
039230,0.0,0.0,0.18024875639204954,에이아이비트(주),2012/12
039290,0.0,0.0,0.4470789636419516,인포뱅크(주),2013/12
039530,0.0,0.0,0.30680366774023227,(주)씨앤케이인터내셔널,2013/12
039560,0.0,0.0,0.3898074284841778,(주)다산네트웍스,2014/12
039740,1.0,1.0,0.5758162624353571,한국정보공학(주),2012/12
039790,0.0,0.0,0.3305829139732341,(주)위노바,2012/12
039840,0.0,0.0,0.3736053348878277,(주)디오,2013/12
039850,0.0,0.0,0.21558761368756957,(주)태창파로스,2012/12
039860,0.0,0.0,0.22849121298549077,(주)나노엔텍,2012/12
039980,0.0,1.0,0.5589134136081275,(주)리노스,2019/12
040160,1.0,0.0,0.2876800424033753,(주)누리플렉스,2012/12
040300,0.0,0.0,0.22696959754777593,(주)와이티엔,2014/12
040350,0.0,0.0,0.22856340672476103,(주)큐로컴,2012/12
040610,0.0,0.0,0.4184613208671836,(주)에스지엔지,2018/12
040670,0.0,0.0,0.016557497795604184,(주)와이즈파워,2012/12
041520,1.0,1.0,0.5797807280048671,(주)이라이콤,2017/12
041590,0.0,0.0,0.23154548165354202,(주)플래스크,2015/12
041910,0.0,0.0,0.3809286418257427,(주)에스텍파마,2014/12
041960,0.0,0.0,0.3670429896463037,(주)코미팜,2012/12
042040,0.0,0.0,0.07240893105339861,(주)케이피엠테크,2012/12
042600,1.0,0.0,0.45291766291634145,(주)새로닉스,2017/12
042660,0.0,1.0,0.7380207999365693,한화오션(주),2012/12
042670,1.0,1.0,0.6780579681176137,에이치디현대인프라코어(주),2012/12
042940,0.0,0.0,0.04494738294675712,(주)상지카일룸,2012/12
043090,0.0,0.0,0.3683022441677612,(주)엑서지21,2014/12
043100,0.0,0.0,0.21536707491410276,(주)솔고바이오메디칼,2012/12
043200,0.0,0.0,0.21686260154903203,(주)파루,2012/12
043220,0.0,0.0,0.0354174487766172,(주)티에스넥스젠,2012/12
043260,0.0,0.0,0.4028870218312528,성호전자(주),2012/12
043290,1.0,0.0,0.2558782421631937,케이맥(주),2012/12
043340,1.0,0.0,0.3602325605429671,(주)에쎈테크,2012/12
043360,0.0,0.0,0.4024460126288593,(주)디지아이,2012/12
043580,0.0,0.0,0.40307325321250226,(주)에임하이글로벌,2014/12
043590,0.0,0.0,0.28689539695201643,웰킵스하이텍(주),2013/12
043610,1.0,0.0,0.3802155494530378,(주)지니뮤직,2013/12
043650,0.0,0.0,0.28678335059557697,(주)국순당,2015/12
043710,0.0,0.0,0.08467827561892999,(주)서울리거,2013/12
043910,0.0,0.0,0.27071421977281024,(주)자연과환경,2012/12
044180,0.0,0.0,0.21111117814152147,KD(주),2013/12
044340,0.0,0.0,0.2982144861800352,(주)위닉스,2015/12
044380,0.0,1.0,0.6895284853368779,(주)주연테크,2012/12
044480,0.0,0.0,0.4310720059076108,(주)블레이드엔터테인먼트,2014/12
044490,1.0,0.0,0.49615018353606544,(주)태웅,2013/12
044780,1.0,0.0,0.464058395847744,(주)에이치케이,2015/12
044820,0.0,0.0,0.23951466486788284,코스맥스비티아이(주),2019/12
045300,0.0,0.0,0.27842208332678847,성우테크론(주),2012/12
045340,0.0,0.0,0.2620280675165471,(주)토탈소프트뱅크,2012/12
045890,1.0,0.0,0.26459928018063567,(주)금빛,2012/12
045970,0.0,0.0,0.4535690302752202,(주)코아시아,2012/12
046070,0.0,0.0,0.3382922202728665,(주)코다코,2017/12
046110,1.0,1.0,0.5243209377389069,한일네트웍스(주),2014/12
046120,0.0,0.0,0.15617439016927007,(주)오르비텍,2013/12
046210,0.0,0.0,0.19931865949987002,에이치엘비파나진(주),2012/12
046310,0.0,0.0,0.33538747846545447,(주)백금티앤에이,2013/12
046400,1.0,0.0,0.09056733665252702,디브이에스코리아(주),2012/12
046890,1.0,0.0,0.393591887908931,서울반도체(주),2014/12
046940,1.0,0.0,0.4610387886736831,우원개발(주),2013/12
046970,0.0,0.0,0.11722717905090037,(주)우리로,2013/12
047040,1.0,0.0,0.2748661088259919,(주)대우건설,2013/12
047080,0.0,0.0,0.37951647496935476,(주)한빛소프트,2015/12
047310,1.0,1.0,0.5914598987496458,(주)파워로직스,2013/12
047400,1.0,0.0,0.39522023635216297,유니온머티리얼(주),2018/12
047440,0.0,0.0,0.36972198302620685,레이젠(주),2012/12
047560,0.0,0.0,0.32947297260062924,(주)이스트소프트,2016/12
047770,0.0,0.0,0.32993251438473253,(주)코데즈컴바인,2012/12
047810,1.0,0.0,0.43472360462257265,한국항공우주산업(주),2017/12
047820,0.0,0.0,0.31313836428494607,(주)초록뱀미디어,2017/12
047920,0.0,0.0,0.469710320550049,에이치엘비제약(주),2016/12
048410,0.0,0.0,0.2600558355350166,현대바이오사이언스(주),2012/12
048470,1.0,1.0,0.6354591035451136,(주)대동스틸,2012/12
048530,0.0,0.0,0.26835947905090834,(주)인트론바이오테크놀로지,2012/12
048770,1.0,0.0,0.337806713042142,(주)티피씨메카트로닉스,2016/12
048830,1.0,0.0,0.37466309733036196,(주)엔피케이,2015/12
048870,0.0,0.0,0.2904110171053092,(주)시너지이노베이션,2012/12
048910,1.0,0.0,0.3315722559025012,대원미디어(주),2013/12
049070,1.0,0.0,0.44946470783616316,인탑스(주),2014/12
049080,0.0,0.0,0.1528362860886734,(주)기가레인,2015/12
049120,0.0,0.0,0.3514897733966697,(주)파인디앤씨,2012/12
049180,0.0,0.0,0.38311714740877173,(주)셀루메드,2013/12
049470,1.0,0.0,0.4120236688455508,에스지에이(주),2012/12
049480,1.0,0.0,0.4596101151402473,(주)오픈베이스,2018/12
049550,0.0,0.0,0.35514225209863237,(주)잉크테크,2013/12
049630,0.0,0.0,0.3632134245612724,재영솔루텍(주),2012/12
049800,0.0,0.0,0.28228371538958325,(주)우진플라임,2014/12
049830,1.0,0.0,0.37888195237577843,(주)승일,2019/12
049950,0.0,0.0,0.3780883427553907,(주)미래컴퍼니,2013/12
050090,0.0,0.0,0.33311335593609215,(주)비케이홀딩스,2012/12
050110,1.0,0.0,0.3246722859833127,(주)캠시스,2016/12
050120,1.0,0.0,0.4916779573619344,(주)ES큐브,2013/12
050320,0.0,0.0,0.48001261920379695,에스에이치엔엘(주),2012/12
050760,0.0,0.0,0.35291455422463625,(주)에스폴리텍,2014/12
050890,1.0,0.0,0.12075825057409072,(주)쏠리드,2016/12
051160,0.0,0.0,0.4237600316813029,(주)지어소프트,2012/12
051170,0.0,0.0,0.3783487908595614,(주)썬코어,2012/12
051310,0.0,0.0,0.3044506210637421,(주)포스코플랜텍,2012/12
051370,0.0,0.0,0.39754432011268953,(주)인터플렉스,2013/12
051380,1.0,1.0,0.6465264820799358,(주)피씨디렉트,2013/12
051630,0.0,0.0,0.4401746799407106,진양화학(주),2017/12
051780,0.0,0.0,0.1819633402148813,(주)큐로홀딩스,2012/12
051980,0.0,0.0,0.2878980157548247,(주)중앙첨단소재,2013/12
052020,0.0,0.0,0.3683650441772391,(주)에스티큐브,2012/12
052190,0.0,0.0,0.02291128975162635,(주)세영디앤씨,2015/12
052270,0.0,0.0,0.12052211323715013,(주)우전,2014/12
052290,0.0,0.0,0.27947787804540913,(주)트레이스,2012/12
052300,1.0,0.0,0.26708833646643976,(주)씨티프라퍼티,2012/12
052400,0.0,0.0,0.4068734072902762,코나아이(주),2016/12
052420,0.0,0.0,0.07411336689583953,오성첨단소재(주),2012/12
052460,1.0,1.0,0.6300689697301967,아이크래프트(주),2019/12
052710,1.0,0.0,0.3056387081411202,(주)아모텍,2014/12
052860,0.0,0.0,0.2257727200196124,(주)아이앤씨테크놀로지,2012/12
052900,0.0,0.0,0.2645503331131857,(주)케이엑스하이텍,2012/12
053030,0.0,0.0,0.3151086423966035,(주)바이넥스,2012/12
053060,0.0,0.0,0.4151685313998189,(주)세동,2012/12
053110,0.0,0.0,0.27478867415115954,(주)소리바다,2017/12
053160,0.0,0.0,0.2595757354505554,(주)프리엠스,2019/12
053280,0.0,1.0,0.5959559467122024,예스이십사(주),2017/12
053290,1.0,0.0,0.4826289826549816,(주)엔이능률,2018/12
053330,0.0,0.0,0.12159507649801796,(주)영진코퍼레이션,2012/12
053450,1.0,0.0,0.3746085950740258,(주)세코닉스,2017/12
053590,0.0,0.0,0.17862732462704356,(주)한국테크놀로지,2012/12
053620,1.0,0.0,0.38384226616088674,(주)태양,2018/12
053660,0.0,0.0,0.4093180710759983,현진소재(주),2012/12
053700,1.0,0.0,0.32361336928961554,삼보모터스(주),2019/12
053810,0.0,0.0,0.06416050109297226,(주)아이팩토리,2012/12
053870,0.0,0.0,0.15910930964102604,(주)지티앤티,2012/12
053950,1.0,0.0,0.19438286413338662,경남제약(주),2013/12
053980,1.0,0.0,0.32940123079281586,오상자이엘(주),2016/12
054040,1.0,0.0,0.4258928619397425,한국컴퓨터(주),2018/12
054090,1.0,0.0,0.4609418681504217,(주)삼진엘앤디,2014/12
054210,0.0,0.0,0.4349374389056897,(주)이랜텍,2017/12
054300,0.0,0.0,0.25865930470275206,(주)팬스타엔터프라이즈,2013/12
054340,0.0,0.0,0.17498766359287302,(주)피앤텔,2012/12
054410,1.0,0.0,0.3045822072294754,(주)케이피티유,2014/12
054450,0.0,0.0,0.42671898484060855,(주)텔레칩스,2012/12
054540,0.0,0.0,0.4089742516525401,삼영엠텍(주),2017/12
054620,0.0,0.0,0.46869332407262954,(주)에이피에스,2017/12
054630,0.0,1.0,0.599048005244518,(주)에이디칩스,2012/12
054780,1.0,0.0,0.3665961905391961,(주)키이스트,2013/12
054920,0.0,0.0,0.2862923353947568,(주)한컴위드,2013/12
054940,1.0,0.0,0.46727375244670344,(주)엑사이엔씨,2012/12
056080,0.0,0.0,0.23847867198566905,(주)유진로봇,2012/12
056090,0.0,0.0,0.3025389618201681,이노시스(주),2016/12
056340,0.0,0.0,0.1721738319744665,(주)씨유전자,2012/12
056360,1.0,0.0,0.37015276139894215,코위버(주),2018/12
056700,1.0,0.0,0.37697665558758686,신화인터텍(주),2014/12
056730,0.0,0.0,0.2414825887777473,씨앤티85(주),2012/12
057030,0.0,0.0,0.40941983068711096,(주)와이비엠넷,2015/12
057500,0.0,0.0,0.14045180303384971,에스케이씨솔믹스(주),2012/12
057540,0.0,0.0,0.2921509524415669,옴니시스템(주),2012/12
057680,1.0,0.0,0.13212530487914628,(주)티사이언티픽,2013/12
057880,0.0,0.0,0.40719166109952526,(주)피에이치씨,2012/12
058110,0.0,0.0,0.25332493654633,(주)멕아이씨에스,2016/12
058220,0.0,0.0,0.21452404905753208,(주)아리온테크놀로지,2016/12
058370,0.0,0.0,0.18716388279391138,(주)비엔씨컴퍼니,2012/12
058430,0.0,0.0,0.46321641604303665,포스코스틸리온(주),2012/12
058450,1.0,0.0,0.21630451431522288,(주)엔터파트너즈,2012/12
058530,1.0,0.0,0.3636123518265085,파나케이아(주),2012/12
058820,0.0,0.0,0.29389177778128656,(주)CMG제약,2012/12
059090,0.0,0.0,0.20184267293955843,(주)미코,2013/12
059100,0.0,0.0,0.2572200743562992,(주)아이컴포넌트,2012/12
059210,1.0,0.0,0.28907185436983074,(주)메타바이오메드,2014/12
060150,0.0,0.0,0.25748158286326955,인선이엔티(주),2012/12
060230,1.0,0.0,0.4449797818427494,소니드(주),2012/12
060240,0.0,0.0,0.34056442452520386,(주)룽투코리아,2013/12
060260,1.0,1.0,0.5018728448647376,(주)뉴보텍,2014/12
060280,0.0,0.0,0.12522027461331864,큐렉소(주),2012/12
060300,1.0,0.0,0.3129628025341499,(주)레드로버,2012/12
060370,1.0,0.0,0.25987781674765464,엘에스마린솔루션(주),2018/12
060380,1.0,0.0,0.43578713812725306,(주)동양에스텍,2012/12
060480,0.0,0.0,0.41338009797752745,국일신동(주),2019/12
060540,0.0,0.0,0.2929998944350181,(주)에스에이티,2012/12
060560,1.0,0.0,0.4191537220043413,(주)홈센타홀딩스,2012/12
060570,0.0,0.0,0.38680371308671196,(주)드림어스컴퍼니,2012/12
060590,1.0,0.0,0.3788183878711742,(주)씨티씨바이오,2014/12
060720,0.0,0.0,0.34422286346335357,(주)케이에이치바텍,2016/12
060900,0.0,0.0,0.30624626579564135,대한그린파워(주),2012/12
060910,0.0,0.0,0.2787606124607269,(주)프리젠,2012/12
061040,1.0,1.0,0.5045437396518023,(주)알에프텍,2014/12
061460,0.0,0.0,0.2952536809523563,(주)한진피앤씨,2012/12
061970,0.0,0.0,0.3127459586630588,엘비세미콘(주),2013/12
062860,1.0,0.0,0.29118675321598997,(주)티엘아이,2013/12
063160,1.0,0.0,0.3995451581275359,(주)종근당바이오,2014/12
063170,0.0,0.0,0.3113871991068504,(주)서울옥션,2019/12
063440,0.0,0.0,0.20766331860894913,(주)에스엠라이프디자인그룹,2012/12
064090,0.0,0.0,0.39992033196329346,(주)웨스트라이즈,2012/12
064240,0.0,1.0,0.5313806502026518,(주)홈캐스트,2012/12
064260,0.0,0.0,0.28502761886578476,(주)다날,2012/12
064290,0.0,0.0,0.1930236177433337,(주)인텍플러스,2013/12
064350,0.0,1.0,0.5744182808020585,현대로템(주),2014/12
064480,1.0,0.0,0.30395466346352956,(주)브리지텍,2017/12
064520,0.0,0.0,0.2293346547598495,(주)테크엘,2017/12
064550,0.0,0.0,0.19183922444543322,(주)바이오니아,2012/12
064800,0.0,0.0,0.37732717948878974,(주)젬백스링크,2012/12
064820,0.0,0.0,0.25730197030500596,(주)케이프,2012/12
065060,0.0,0.0,0.33034371923432826,(주)지엔코,2015/12
065150,0.0,0.0,0.3466177849223484,(주)대산에프앤비,2015/12
065160,0.0,0.0,0.34619781978878217,(주)에프티이앤이,2012/12
065170,1.0,0.0,0.3720627865057596,(주)비엘팜텍,2015/12
065180,0.0,0.0,0.08407614474048537,(주)해피드림,2012/12
065270,0.0,0.0,0.1211281371048161,(주)플렉스컴,2014/12
065420,1.0,0.0,0.38856962541749884,(주)에스아이리소스,2012/12
065440,1.0,0.0,0.2775863197694391,(주)이루온,2012/12
065450,1.0,0.0,0.2695186654815428,(주)빅텍,2012/12
065500,0.0,0.0,0.387547728310962,(주)오리엔트정공,2012/12
065560,0.0,0.0,0.3023817187674212,(주)녹원씨엔아이,2012/12
065570,0.0,0.0,0.40317264691374144,삼영이엔씨(주),2019/12
065620,0.0,0.0,0.19265428234159343,(주)제낙스,2012/12
065650,0.0,0.0,0.0722812946894585,(주)메디프론디비티,2012/12
065660,0.0,0.0,0.2632700717752987,(주)안트로젠,2018/12
065680,1.0,0.0,0.4796366018335861,(주)우주일렉트로닉스,2018/12
065690,1.0,0.0,0.4720228683556988,(주)파커스,2013/12
065770,0.0,0.0,0.37064696455725576,(주)씨에스,2012/12
065940,0.0,0.0,0.23627700151388242,(주)바이오빌,2012/12
065950,1.0,0.0,0.37675499558258824,(주)웰크론,2014/12
066110,0.0,0.0,0.31024022390608724,(주)한프,2012/12
066130,0.0,0.0,0.4257838505239501,(주)하츠,2012/12
066270,0.0,0.0,0.17401273305925075,에스케이커뮤니케이션즈(주),2012/12
